,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
33793,White,,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
33794,White,Short Coil,Dark Brown,,Denim Jumpsuit,,White Canvas Sneaker with White Sole,,,,,Black Smartphone
33795,White,,Black,,Light Gray Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Black Smartphone
33796,White,Straight Sideswept Fringe,Black,,Navy Oxford with Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,
33797,White,Long Messy,Black,Mustache,Dark Gray Cardigan with Beige Oxford Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
33798,White,Medium Curly Bob,Light Grey,,Red Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,Brown Leather Briefcase
33799,White,Short Coil,Black,Thin,Dark Gray Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Lunchbox
33800,White,Updo Bun,Dark Brown,Thin,Navy Oxford with Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Black Leather Briefcase
33801,White,Buzz Cut,Dark Brown,Stubble,Gray Blazer with Black Shirt and Gray Tie,Dark-Wash Denim,Black Leather Shoes with Laces,Two Rings,,,,Lunchbox
33802,White,Short Messy,Dark Brown,Mustache,Dark Gray Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,
33803,White,,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
33804,White,Short Pixie,Black,,Red Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,,
33805,White,Low Ponytail,Blonde,,Blue Longsleeve,Khaki Slacks,White Leather Sneaker with Grey Sole,,,,,
33806,White,Buzz Cut,Auburn,,Navy Oxford with Buttons,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,
33807,White,Long Afro,Black,Thin,Olive Oxford with Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,
33808,White,Short Pixie,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,,,
33809,White,Medium Curly Bob,Light Brown,,Olive Oxford with Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,
33810,White,Short Messy,Dark Brown,,Gray Blazer with Black Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,Black Leather Briefcase
33811,White,Short Updo,Light Brown,Stubble,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,,,,Black Leather Briefcase
33812,White,Short Coil,Blonde,,Dark Gray Longsleeve,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
33813,White,Straight Sideswept Fringe,Light Brown,,Light Gray Longsleeve,Navy Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Black Smartphone
33814,White,Low Ponytail,Light Brown,,Gray Blazer with Black Shirt and Gray Tie,Blue Denim,White Leather Sneaker with Grey Sole,Ring One Blue,,,Stud Earring,
33815,White,Low Ponytail,Blonde,Thin,Light Gray Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
33816,White,Updo Bun,Light Grey,,Olive Cardigan with Light Gray Oxford Shirt,Blue Denim,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
33817,White,,Black,,Navy Blazer with Striped Shirt and No Tie,Khaki,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,
33818,White,Short Pixie,Dark Brown,,Khaki Oxford with Pocket,Navy Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
33819,White,Short Pixie,Light Brown,Thin,Olive Oxford with Buttons,Light-Wash Denim,Brown Leather Shoes with Laces,,,,Stud Earring,Black Smartphone
33820,White,Long Afro,Black,,Dark Gray Longsleeve,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,,Black Books,,
33821,White,Straight Sideswept Fringe,Dark Brown,Stubble,Navy Oxford with Tie,Navy Slacks,Brown Leather Shoes with Laces,,,Black Books,,Blue Lunchbox
33822,White,Medium Curly Bob,Black,,Red Longsleeve,Dark-Wash Denim,White Leather Sneaker with Grey Sole,Two Rings,,Black Books,,Black Smartphone
33823,White,Medium Curly Bob,Light Grey,,Gray Oxford with Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,Black Books,,Black Smartphone
33824,White,Buzz Cut,Light Brown,,Brown Cardigan with Beige Longsleeve Shirt,Light-Wash Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,,,
33825,White,Short Messy,Dark Brown,,Blue Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Brown Leather Briefcase
33826,White,Straight Sideswept Fringe,Black,,Blue Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,
33827,White,Long Messy,Auburn,Goatee,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,,
33828,White,Short Afro Fade,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Leather Briefcase
33829,White,,Auburn,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
33830,White,Updo Bun,Blonde,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
33831,White,Short Coil,Light Brown,,Olive Cardigan with Off-White Oxford Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
33832,White,Short Messy,Light Brown,Stubble,Navy Oxford with Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Lunchbox
33833,White,,Blonde,,Khaki Oxford with Tie,Navy Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Black Leather Briefcase
33834,White,Straight Sideswept Fringe,Light Grey,,Light Gray Longsleeve,Navy Slacks,Black Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
33835,White,Low Ponytail,Dark Brown,,Khaki Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
33836,White,Long Messy,Light Brown,,Light Gray Cardigan with Off-White Oxford Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Blue Lunchbox
33837,White,Straight Sideswept Fringe,Black,Goatee,Blue Longsleeve,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Smartphone
33838,White,Short Coil,Blonde,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Black Smartphone
33839,White,Low Ponytail,Blonde,,Light Gray Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
33840,White,Short Coil,Black,,Navy Oxford with Buttons,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,Black Books,,Light Blue Smartphone
33841,White,Buzz Cut,Black,,Light Gray Cardigan with Off-White Longsleeve Shirt,Blue Denim,Brown Leather Shoes with Laces,,Navy Blue Workers Cap,,Stud Earring,
33842,White,Short Afro Fade,Blonde,,Light Gray Longsleeve,Khaki Slacks,Tan Suede Workboot with Tan Sole,Ring One Blue,,,,
33843,White,Straight Sideswept Fringe,Dark Brown,,Olive Oxford with Tie and Pocket,Khaki Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
33844,White,Medium Curly Bob,Light Brown,,Light Gray Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Black Smartphone
33845,White,Short Pixie,Blonde,,Navy Oxford with Buttons,Khaki Slacks,Black Leather Shoes with Laces,Two Rings,,,,Black Leather Briefcase
33846,White,,Blonde,,Dark Gray Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,Two Rings,,,Stud Earring,Brown Leather Briefcase
33847,White,Short Pixie,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,,
33848,White,Short Messy,Light Brown,Beard,Gray Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,
33849,White,Low Ponytail,Black,Stubble,Light Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
33850,White,Buzz Cut,Black,,Navy Oxford with Tie,Navy Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Brown Leather Briefcase
33851,White,Short Updo,Dark Brown,,Blue Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
33852,White,,Blonde,,Blue Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,,,
33853,White,Short Afro Fade,Light Brown,Stubble,Gray Oxford with Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
33854,White,Short Coil,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
33855,White,Short Pixie,Dark Brown,,Navy Oxford with Tie and Pocket,Khaki Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
33856,White,Medium Curly Bob,Dark Brown,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,
33857,White,Updo Bun,Light Grey,,Khaki Oxford with Pocket,Gray Slacks,Black Leather Shoes with Laces,,,,,
33858,White,Medium Curly Bob,Blonde,,Red Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,Two Rings,,,,Black Smartphone
33859,White,Long Messy,Dark Brown,Stubble,Blue Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
33860,White,Short Afro Fade,Auburn,Thin,Olive Oxford with Pocket,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
33861,White,,Light Brown,Thin,Olive Oxford with Tie and Pocket,Light-Wash Denim,Black Leather Shoes with Laces,Two Rings,Tan Workers Cap,Black Books,Stud Earring,Black Leather Briefcase
33862,White,Short Messy,Black,,Light Gray Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
33863,White,Buzz Cut,Auburn,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,Navy Blue Workers Cap,,,Black Smartphone
33864,White,Short Coil,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,Black Leather Shoes with Laces,Two Rings,,,,
33865,White,Updo Bun,Light Brown,Thin,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Blue Denim,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
33866,White,Updo Bun,Light Grey,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Black Books,Stud Earring,
33867,White,Updo Bun,Blonde,,Navy Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Blue Lunchbox
33868,White,Long Afro,Black,Thin,Gray Oxford with Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,Black Books,Stud Earring,Black Leather Briefcase
33869,White,Long Afro,Black,Stubble,Tan Blazer with Off-White Shirt and No Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,Rosegold Aviators,,Black Leather Briefcase
33870,White,Long Messy,Light Brown,Goatee,Navy Oxford with Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
33871,White,Medium Curly Bob,Auburn,,Light Gray Longsleeve,Gray Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
33872,White,Low Ponytail,Dark Brown,Stubble,Red Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,,,,,
33873,White,Straight Sideswept Fringe,Light Brown,,Navy Oxford with Pocket,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
33874,White,Short Afro Fade,Blonde,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,Rosegold Aviators,,Black Leather Briefcase
33875,White,Long Messy,Black,Mustache,Navy Oxford with Tie,Blue Denim,Black Leather Shoes with Laces,,,,,Black Smartphone
33876,White,Straight Sideswept Fringe,Auburn,,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Black Leather Briefcase
33877,White,Medium Curly Bob,Blonde,,Blue Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,,,,,Lunchbox
33878,White,Short Updo,Blonde,,Blue Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
33879,White,Updo Bun,Black,Stubble,Red Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
33880,White,Updo Bun,Black,,Gray Blazer with Black Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
33881,White,Short Afro Fade,Dark Brown,,Light Gray Cardigan with Off-White Oxford Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
33882,White,Long Straight Bangs,Black,Goatee,Brown Cardigan with Beige Longsleeve Shirt,Gray Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
33883,White,,Blonde,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,Purple Workers Cap,,,Brown Leather Briefcase
33884,White,Short Messy,Black,,Olive Cardigan with Off-White Longsleeve Shirt,Khaki,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Lunchbox
33885,White,,Blonde,,Navy Oxford with Pocket,Blue Denim,White Leather Sneaker with Grey Sole,,Tan Workers Cap,,,Brown Leather Briefcase
33886,White,Short Messy,Light Brown,Thin,Gray Oxford with Buttons,Khaki,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Black Leather Briefcase
33887,White,Straight Sideswept Fringe,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Lunchbox
33888,White,Low Ponytail,Auburn,,Dark Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,,,,
33889,White,Short Messy,Black,Stubble,Khaki Jumpsuit,,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
33890,White,Short Coil,Blonde,,Light Gray Longsleeve,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Light Blue Smartphone
33891,White,Short Afro Fade,Black,,Gray Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,
33892,White,Medium Curly Bob,Black,,Navy Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
33893,White,Short Messy,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,
33894,White,Buzz Cut,Dark Brown,,Gray Oxford with Buttons,Light-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,Purple Workers Cap,,,Lunchbox
33895,White,Updo Bun,Black,,Gray Blazer with Black Shirt and No Tie,Blue Denim,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
33896,White,,Black,,Blue Longsleeve,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Lunchbox
33897,White,Straight Sideswept Fringe,Light Brown,,Navy Oxford with Tie and Pocket,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,
33898,White,Buzz Cut,Black,,Navy Oxford with Pocket,Navy Slacks,Black Leather Shoes with Laces,Two Rings,Navy Blue Workers Cap,,,Light Blue Smartphone
33899,White,Straight Sideswept Fringe,Light Brown,,Navy Oxford with Tie,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,Black Books,,
33900,White,Medium Curly Bob,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,
33901,White,Short Afro Fade,Light Brown,Thin,Blue Longsleeve,Khaki Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
33902,White,Short Messy,Light Grey,Goatee,Tan Blazer with Off-White Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Brown Leather Briefcase
33903,White,Long Messy,Light Brown,Goatee,Gray Oxford with Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,Black Books,,
33904,White,Updo Bun,Auburn,,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,
33905,White,Long Messy,Blonde,,Blue Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,Black Books,,Lunchbox
33906,White,Short Updo,Light Brown,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,
33907,White,Straight Sideswept Fringe,Light Grey,,Navy Oxford with Buttons,Dark-Wash Denim,Black Leather Shoes with Laces,,,Rosegold Aviators,,Brown Leather Briefcase
33908,White,Buzz Cut,Dark Brown,,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,
33909,White,Long Straight Bangs,Dark Brown,,Olive Oxford with Buttons,Khaki Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Smartphone
33910,White,Short Coil,Black,Thin,Navy Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
33911,White,Short Afro Fade,Auburn,Stubble,Light Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Brown Leather Briefcase
33912,White,Short Messy,Light Brown,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,
33913,White,Short Pixie,Light Brown,,Dark Gray Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,,,Silver Aviators,Stud Earring,
33914,White,Buzz Cut,Black,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,
33915,White,Straight Sideswept Fringe,Light Grey,Stubble,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,Black Books,,Lunchbox
33916,White,,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,,,
33917,White,,Black,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Light-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,,,,Brown Leather Briefcase
33918,White,Short Coil,Blonde,,Khaki Oxford with Buttons,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,Black Leather Briefcase
33919,White,Short Messy,Light Brown,Stubble,Olive Oxford with Pocket,Blue Denim,Brown Leather Shoes with Laces,,,,,
33920,White,Short Afro Fade,Light Brown,,Olive Oxford with Buttons,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,Black Books,,Black Leather Briefcase
33921,White,Short Afro Fade,Black,,Light Gray Longsleeve,Khaki,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Black Smartphone
33922,White,Short Pixie,Blonde,,Red Longsleeve,Khaki,White Leather Sneaker with Grey Sole,,,Black Books,,Black Smartphone
33923,White,Long Afro,Black,,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,White Canvas Sneaker with White Sole,Two Rings,,Black Books,,Black Leather Briefcase
33924,White,Straight Sideswept Fringe,Light Brown,Beard,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,Black Smartphone
33925,White,Straight Sideswept Fringe,Light Grey,Stubble,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
33926,White,Buzz Cut,Black,Stubble,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,,Silver Aviators,,Black Smartphone
33927,White,Long Messy,Black,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,
33928,White,Straight Sideswept Fringe,Black,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,,,,Black Leather Briefcase
